date,location,new_cases,new_deaths,people_vaccinated,people_fully_vaccinated,vaccination_start_date,period
2022-07-12,Japan,0.0,0.0,103847245.0,102450740.0,2021-02-17,post_vaccination
2022-07-13,Japan,0.0,0.0,103849917.0,102454000.0,2021-02-17,post_vaccination
2022-07-14,Japan,0.0,0.0,103852579.0,102456573.0,2021-02-17,post_vaccination
2022-07-15,Japan,0.0,0.0,103860197.0,102464592.0,2021-02-17,post_vaccination
2022-07-16,Japan,0.0,0.0,103873347.0,102476687.0,2021-02-17,post_vaccination
2022-07-17,Japan,559111.0,165.0,103875773.0,102479250.0,2021-02-17,post_vaccination
2022-07-18,Japan,0.0,0.0,103876329.0,102479501.0,2021-02-17,post_vaccination
2022-07-19,Japan,0.0,0.0,103880120.0,102482689.0,2021-02-17,post_vaccination
2022-07-20,Japan,0.0,0.0,103884685.0,102485709.0,2021-02-17,post_vaccination
2022-07-21,Japan,0.0,0.0,103887302.0,102488139.0,2021-02-17,post_vaccination
2022-07-22,Japan,0.0,0.0,103895403.0,102495208.0,2021-02-17,post_vaccination
2022-07-23,Japan,0.0,0.0,103906305.0,102505532.0,2021-02-17,post_vaccination
2022-07-24,Japan,969068.0,330.0,103909145.0,102507675.0,2021-02-17,post_vaccination
2022-07-25,Japan,0.0,0.0,103913911.0,102511153.0,2021-02-17,post_vaccination
2022-07-26,Japan,0.0,0.0,103919680.0,102514699.0,2021-02-17,post_vaccination
2022-07-27,Japan,0.0,0.0,103925815.0,102517909.0,2021-02-17,post_vaccination
2022-07-28,Japan,0.0,0.0,103931889.0,102520787.0,2021-02-17,post_vaccination
2022-07-29,Japan,0.0,0.0,103945498.0,102527926.0,2021-02-17,post_vaccination
2022-07-30,Japan,0.0,0.0,103965524.0,102538927.0,2021-02-17,post_vaccination
2022-07-31,Japan,1379099.0,754.0,103969754.0,102540995.0,2021-02-17,post_vaccination
2022-08-01,Japan,0.0,0.0,103977116.0,102543582.0,2021-02-17,post_vaccination
2022-08-02,Japan,0.0,0.0,103985424.0,102546353.0,2021-02-17,post_vaccination
2022-08-03,Japan,0.0,0.0,103992444.0,102549008.0,2021-02-17,post_vaccination
2022-08-04,Japan,0.0,0.0,103998862.0,102551723.0,2021-02-17,post_vaccination
2022-08-05,Japan,0.0,0.0,104013077.0,102558764.0,2021-02-17,post_vaccination
2022-08-06,Japan,0.0,0.0,104033904.0,102571008.0,2021-02-17,post_vaccination
2022-08-07,Japan,1496968.0,1131.0,104038948.0,102573324.0,2021-02-17,post_vaccination
2022-08-08,Japan,0.0,0.0,104045185.0,102574947.0,2021-02-17,post_vaccination
2022-08-09,Japan,0.0,0.0,104051879.0,102578620.0,2021-02-17,post_vaccination
2022-08-10,Japan,0.0,0.0,104057586.0,102582865.0,2021-02-17,post_vaccination
2022-08-11,Japan,0.0,0.0,104058434.0,102583465.0,2021-02-17,post_vaccination
2022-08-12,Japan,0.0,0.0,104064001.0,102588887.0,2021-02-17,post_vaccination
2022-08-13,Japan,0.0,0.0,104069322.0,102594752.0,2021-02-17,post_vaccination
2022-08-14,Japan,1395301.0,1546.0,104070840.0,102596611.0,2021-02-17,post_vaccination
2022-08-15,Japan,0.0,0.0,104072722.0,102599016.0,2021-02-17,post_vaccination
2022-08-16,Japan,0.0,0.0,104075785.0,102603313.0,2021-02-17,post_vaccination
2022-08-17,Japan,0.0,0.0,104079389.0,102608694.0,2021-02-17,post_vaccination
2022-08-18,Japan,0.0,0.0,104083129.0,102614498.0,2021-02-17,post_vaccination
2022-08-19,Japan,0.0,0.0,104091570.0,102627175.0,2021-02-17,post_vaccination
2022-08-20,Japan,0.0,0.0,104104692.0,102646815.0,2021-02-17,post_vaccination
2022-08-21,Japan,1476374.0,1906.0,104107525.0,102650863.0,2021-02-17,post_vaccination
2022-08-22,Japan,0.0,0.0,104111442.0,102658244.0,2021-02-17,post_vaccination
2022-08-23,Japan,0.0,0.0,104116119.0,102666690.0,2021-02-17,post_vaccination
2022-08-24,Japan,0.0,0.0,104120193.0,102673470.0,2021-02-17,post_vaccination
2022-08-25,Japan,0.0,0.0,104123928.0,102679727.0,2021-02-17,post_vaccination
2022-08-26,Japan,0.0,0.0,104131979.0,102693884.0,2021-02-17,post_vaccination
2022-08-27,Japan,0.0,0.0,104144621.0,102714563.0,2021-02-17,post_vaccination
2022-08-28,Japan,1258772.0,1976.0,104146956.0,102719374.0,2021-02-17,post_vaccination
2022-08-29,Japan,0.0,0.0,104149355.0,102725533.0,2021-02-17,post_vaccination
2022-08-30,Japan,0.0,0.0,104153462.0,102732132.0,2021-02-17,post_vaccination
2022-08-31,Japan,0.0,0.0,104157082.0,102737362.0,2021-02-17,post_vaccination
2022-09-01,Japan,0.0,0.0,104160803.0,102738704.0,2021-02-17,post_vaccination
2022-09-02,Japan,0.0,0.0,104165265.0,102744788.0,2021-02-17,post_vaccination
2022-09-03,Japan,0.0,0.0,104181111.0,102753546.0,2021-02-17,post_vaccination
2022-09-04,Japan,1164787.0,2040.0,104184070.0,102755099.0,2021-02-17,post_vaccination
2022-09-05,Japan,0.0,0.0,104187700.0,102757138.0,2021-02-17,post_vaccination
2022-09-06,Japan,0.0,0.0,104191765.0,102759896.0,2021-02-17,post_vaccination
2022-09-07,Japan,0.0,0.0,104195748.0,102762932.0,2021-02-17,post_vaccination
2022-09-08,Japan,0.0,0.0,104198867.0,102765787.0,2021-02-17,post_vaccination
2022-09-09,Japan,0.0,0.0,104208501.0,102773861.0,2021-02-17,post_vaccination
2022-09-10,Japan,0.0,0.0,104215028.0,102787059.0,2021-02-17,post_vaccination
2022-09-11,Japan,537181.0,1501.0,104215882.0,102789363.0,2021-02-17,post_vaccination
2022-09-12,Japan,0.0,0.0,104217378.0,102792648.0,2021-02-17,post_vaccination
2022-09-13,Japan,0.0,0.0,104219093.0,102796453.0,2021-02-17,post_vaccination
2022-09-14,Japan,0.0,0.0,104220589.0,102799923.0,2021-02-17,post_vaccination
2022-09-15,Japan,0.0,0.0,104221882.0,102802975.0,2021-02-17,post_vaccination
2022-09-16,Japan,0.0,0.0,104225946.0,102811263.0,2021-02-17,post_vaccination
2022-09-17,Japan,0.0,0.0,104231751.0,102824854.0,2021-02-17,post_vaccination
2022-09-18,Japan,605919.0,1033.0,104232569.0,102826694.0,2021-02-17,post_vaccination
2022-09-19,Japan,0.0,0.0,104232759.0,102826993.0,2021-02-17,post_vaccination
2022-09-20,Japan,0.0,0.0,104234285.0,102831149.0,2021-02-17,post_vaccination
2022-09-21,Japan,0.0,0.0,104235767.0,102834821.0,2021-02-17,post_vaccination
2022-09-22,Japan,0.0,0.0,104237445.0,102839353.0,2021-02-17,post_vaccination
2022-09-23,Japan,0.0,0.0,104238326.0,102840600.0,2021-02-17,post_vaccination
2022-09-24,Japan,0.0,0.0,104242379.0,102858054.0,2021-02-17,post_vaccination
2022-09-25,Japan,535502.0,636.0,104243219.0,102861424.0,2021-02-17,post_vaccination
2022-09-26,Japan,0.0,0.0,104244542.0,102866076.0,2021-02-17,post_vaccination
2022-09-27,Japan,0.0,0.0,104245888.0,102870724.0,2021-02-17,post_vaccination
2022-09-28,Japan,0.0,0.0,104247212.0,102875212.0,2021-02-17,post_vaccination
2022-09-29,Japan,0.0,0.0,104248291.0,102878879.0,2021-02-17,post_vaccination
2022-09-30,Japan,0.0,0.0,104251465.0,102890775.0,2021-02-17,post_vaccination
2022-10-01,Japan,0.0,0.0,104255042.0,102896575.0,2021-02-17,post_vaccination
2022-10-02,Japan,306958.0,555.0,104256164.0,102897283.0,2021-02-17,post_vaccination
2022-10-03,Japan,0.0,0.0,104257209.0,102898593.0,2021-02-17,post_vaccination
2022-10-04,Japan,0.0,0.0,104258381.0,102900041.0,2021-02-17,post_vaccination
2022-10-05,Japan,0.0,0.0,104259485.0,102901269.0,2021-02-17,post_vaccination
2022-10-06,Japan,0.0,0.0,104260578.0,102902452.0,2021-02-17,post_vaccination
2022-10-07,Japan,0.0,0.0,104263096.0,102906236.0,2021-02-17,post_vaccination
2022-10-08,Japan,0.0,0.0,104266971.0,102911899.0,2021-02-17,post_vaccination
2022-10-09,Japan,208547.0,493.0,104268049.0,102912850.0,2021-02-17,post_vaccination
2022-10-10,Japan,0.0,0.0,104268197.0,102913015.0,2021-02-17,post_vaccination
2022-10-11,Japan,0.0,0.0,104269142.0,102914332.0,2021-02-17,post_vaccination
2022-10-12,Japan,0.0,0.0,104270159.0,102915594.0,2021-02-17,post_vaccination
2022-10-13,Japan,0.0,0.0,104270765.0,102916736.0,2021-02-17,post_vaccination
2022-10-14,Japan,0.0,0.0,104272949.0,102918681.0,2021-02-17,post_vaccination
2022-10-15,Japan,0.0,0.0,104276916.0,102923279.0,2021-02-17,post_vaccination
2022-10-16,Japan,218276.0,379.0,104277723.0,102924150.0,2021-02-17,post_vaccination
2022-10-17,Japan,0.0,0.0,104278654.0,102925296.0,2021-02-17,post_vaccination
2022-10-18,Japan,0.0,0.0,104279732.0,102926524.0,2021-02-17,post_vaccination
2022-10-19,Japan,0.0,0.0,104280956.0,102927819.0,2021-02-17,post_vaccination
2022-10-20,Japan,0.0,0.0,104282019.0,102928810.0,2021-02-17,post_vaccination
2022-10-21,Japan,0.0,0.0,104284502.0,102931742.0,2021-02-17,post_vaccination
2022-10-22,Japan,0.0,0.0,104288307.0,102936340.0,2021-02-17,post_vaccination
2022-10-23,Japan,233682.0,457.0,104289277.0,102937851.0,2021-02-17,post_vaccination
2022-10-24,Japan,0.0,0.0,104290428.0,102939223.0,2021-02-17,post_vaccination
2022-10-25,Japan,0.0,0.0,104291541.0,102940681.0,2021-02-17,post_vaccination
2022-10-26,Japan,0.0,0.0,104292752.0,102942088.0,2021-02-17,post_vaccination
2022-10-27,Japan,0.0,0.0,104293865.0,102943508.0,2021-02-17,post_vaccination
2022-10-28,Japan,0.0,0.0,104296652.0,102946775.0,2021-02-17,post_vaccination
2022-10-29,Japan,0.0,0.0,104301344.0,102951454.0,2021-02-17,post_vaccination
2022-10-30,Japan,281974.0,364.0,104302626.0,102952687.0,2021-02-17,post_vaccination
2022-10-31,Japan,0.0,0.0,104303725.0,102953265.0,2021-02-17,post_vaccination
2022-11-01,Japan,0.0,0.0,104305151.0,102954163.0,2021-02-17,post_vaccination
2022-11-02,Japan,0.0,0.0,104306202.0,102955174.0,2021-02-17,post_vaccination
2022-11-03,Japan,0.0,0.0,104306606.0,102955431.0,2021-02-17,post_vaccination
2022-11-04,Japan,0.0,0.0,104309791.0,102957885.0,2021-02-17,post_vaccination
2022-11-05,Japan,0.0,0.0,104315657.0,102962304.0,2021-02-17,post_vaccination
2022-11-06,Japan,401693.0,428.0,104317457.0,102963109.0,2021-02-17,post_vaccination
2022-11-07,Japan,0.0,0.0,104319078.0,102964105.0,2021-02-17,post_vaccination
2022-11-08,Japan,0.0,0.0,104321180.0,102965223.0,2021-02-17,post_vaccination
2022-11-09,Japan,0.0,0.0,104323705.0,102966465.0,2021-02-17,post_vaccination
2022-11-10,Japan,0.0,0.0,104325459.0,102967703.0,2021-02-17,post_vaccination
2022-11-11,Japan,0.0,0.0,104330276.0,102970437.0,2021-02-17,post_vaccination
2022-11-12,Japan,0.0,0.0,104337428.0,102974542.0,2021-02-17,post_vaccination
2022-11-13,Japan,503766.0,576.0,104339287.0,102975650.0,2021-02-17,post_vaccination
2022-11-14,Japan,0.0,0.0,104341750.0,102976812.0,2021-02-17,post_vaccination
2022-11-15,Japan,0.0,0.0,104345294.0,102978046.0,2021-02-17,post_vaccination
2022-11-16,Japan,0.0,0.0,104348698.0,102979343.0,2021-02-17,post_vaccination
2022-11-17,Japan,0.0,0.0,104351846.0,102980486.0,2021-02-17,post_vaccination
2022-11-18,Japan,0.0,0.0,104358491.0,102983223.0,2021-02-17,post_vaccination
2022-11-19,Japan,0.0,0.0,104368677.0,102988139.0,2021-02-17,post_vaccination
2022-11-20,Japan,593075.0,767.0,104371184.0,102989508.0,2021-02-17,post_vaccination
2022-11-21,Japan,0.0,0.0,104374752.0,102990742.0,2021-02-17,post_vaccination
2022-11-22,Japan,0.0,0.0,104380142.0,102992296.0,2021-02-17,post_vaccination
2022-11-23,Japan,0.0,0.0,104381219.0,102992684.0,2021-02-17,post_vaccination
2022-11-24,Japan,0.0,0.0,104385244.0,102993578.0,2021-02-17,post_vaccination
2022-11-25,Japan,0.0,0.0,104393701.0,102996907.0,2021-02-17,post_vaccination
2022-11-26,Japan,0.0,0.0,104404715.0,103003223.0,2021-02-17,post_vaccination
2022-11-27,Japan,698772.0,952.0,104408209.0,103005291.0,2021-02-17,post_vaccination
2022-11-28,Japan,0.0,0.0,104412537.0,103007079.0,2021-02-17,post_vaccination
2022-11-29,Japan,0.0,0.0,104418566.0,103009211.0,2021-02-17,post_vaccination
2022-11-30,Japan,0.0,0.0,104423858.0,103011906.0,2021-02-17,post_vaccination
2022-12-01,Japan,0.0,0.0,104428894.0,103013432.0,2021-02-17,post_vaccination
2022-12-02,Japan,0.0,0.0,104438830.0,103017509.0,2021-02-17,post_vaccination
2022-12-03,Japan,0.0,0.0,104451835.0,103024326.0,2021-02-17,post_vaccination
2022-12-04,Japan,749895.0,1174.0,104456014.0,103026160.0,2021-02-17,post_vaccination
2022-12-05,Japan,0.0,0.0,104461041.0,103028464.0,2021-02-17,post_vaccination
2022-12-06,Japan,0.0,0.0,104467818.0,103031688.0,2021-02-17,post_vaccination
2022-12-07,Japan,0.0,0.0,104472110.0,103034728.0,2021-02-17,post_vaccination
2022-12-08,Japan,0.0,0.0,104474524.0,103037553.0,2021-02-17,post_vaccination
2022-12-09,Japan,0.0,0.0,104478645.0,103043649.0,2021-02-17,post_vaccination
2022-12-10,Japan,0.0,0.0,104483684.0,103053107.0,2021-02-17,post_vaccination
2022-12-11,Japan,849371.0,1435.0,104484979.0,103055414.0,2021-02-17,post_vaccination
2022-12-12,Japan,0.0,0.0,104486532.0,103058371.0,2021-02-17,post_vaccination
2022-12-13,Japan,0.0,0.0,104489039.0,103062683.0,2021-02-17,post_vaccination
2022-12-14,Japan,0.0,0.0,104492007.0,103064084.0,2021-02-17,post_vaccination
2022-12-15,Japan,0.0,0.0,104495196.0,103067435.0,2021-02-17,post_vaccination
2022-12-16,Japan,0.0,0.0,104501867.0,103075242.0,2021-02-17,post_vaccination
2022-12-17,Japan,0.0,0.0,104511353.0,103086445.0,2021-02-17,post_vaccination
2022-12-18,Japan,1046650.0,1687.0,104514321.0,103089764.0,2021-02-17,post_vaccination
2022-12-19,Japan,0.0,0.0,104516436.0,103093708.0,2021-02-17,post_vaccination
2022-12-20,Japan,0.0,0.0,104521529.0,103099375.0,2021-02-17,post_vaccination
2022-12-21,Japan,0.0,0.0,104526261.0,103104219.0,2021-02-17,post_vaccination
2022-12-22,Japan,0.0,0.0,104530294.0,103109490.0,2021-02-17,post_vaccination
2022-12-23,Japan,0.0,0.0,104537010.0,103119004.0,2021-02-17,post_vaccination
2022-12-24,Japan,0.0,0.0,104544314.0,103131475.0,2021-02-17,post_vaccination
2022-12-25,Japan,1149932.0,2083.0,104546116.0,103135517.0,2021-02-17,post_vaccination
2022-12-26,Japan,0.0,0.0,104549628.0,103141043.0,2021-02-17,post_vaccination
2022-12-27,Japan,0.0,0.0,104554083.0,103147954.0,2021-02-17,post_vaccination
2022-12-28,Japan,0.0,0.0,104556556.0,103152012.0,2021-02-17,post_vaccination
2022-12-29,Japan,0.0,0.0,104557727.0,103153498.0,2021-02-17,post_vaccination
2022-12-30,Japan,0.0,0.0,104558048.0,103154198.0,2021-02-17,post_vaccination
2022-12-31,Japan,0.0,0.0,104558118.0,103154352.0,2021-02-17,post_vaccination
2023-01-01,Japan,946130.0,1908.0,104558121.0,103154354.0,2021-02-17,post_vaccination
2023-01-02,Japan,0.0,0.0,104558180.0,103154417.0,2021-02-17,post_vaccination
2023-01-03,Japan,0.0,0.0,104558252.0,103154513.0,2021-02-17,post_vaccination
2023-01-04,Japan,0.0,0.0,104559558.0,103156217.0,2021-02-17,post_vaccination
2023-01-05,Japan,0.0,0.0,104562147.0,103159232.0,2021-02-17,post_vaccination
2023-01-06,Japan,0.0,0.0,104568247.0,103166405.0,2021-02-17,post_vaccination
2023-01-07,Japan,0.0,0.0,104577469.0,103177026.0,2021-02-17,post_vaccination
2023-01-08,Japan,1070496.0,775.0,104579908.0,103179946.0,2021-02-17,post_vaccination
2023-01-09,Japan,0.0,0.0,104580182.0,103180202.0,2021-02-17,post_vaccination
2023-01-10,Japan,0.0,0.0,104584894.0,103185896.0,2021-02-17,post_vaccination
2023-01-11,Japan,0.0,0.0,104589029.0,103190950.0,2021-02-17,post_vaccination
2023-01-12,Japan,0.0,0.0,104592974.0,103195082.0,2021-02-17,post_vaccination
2023-01-13,Japan,0.0,0.0,104599827.0,103202789.0,2021-02-17,post_vaccination
2023-01-14,Japan,0.0,0.0,104605556.0,103211805.0,2021-02-17,post_vaccination
2023-01-15,Japan,1025321.0,0.0,104606416.0,103213641.0,2021-02-17,post_vaccination
2023-01-16,Japan,0.0,0.0,104608008.0,103217303.0,2021-02-17,post_vaccination
2023-01-17,Japan,0.0,0.0,104610309.0,103221669.0,2021-02-17,post_vaccination
2023-01-18,Japan,0.0,0.0,104612182.0,103224656.0,2021-02-17,post_vaccination
2023-01-19,Japan,0.0,0.0,104613685.0,103226475.0,2021-02-17,post_vaccination
2023-01-20,Japan,0.0,0.0,104616994.0,103229026.0,2021-02-17,post_vaccination
2023-01-21,Japan,0.0,0.0,104620306.0,103232055.0,2021-02-17,post_vaccination
2023-01-22,Japan,672526.0,0.0,104621005.0,103232566.0,2021-02-17,post_vaccination
2023-01-23,Japan,0.0,0.0,104622165.0,103233504.0,2021-02-17,post_vaccination
2023-01-24,Japan,0.0,0.0,104624064.0,103234670.0,2021-02-17,post_vaccination
2023-01-25,Japan,0.0,0.0,104625371.0,103236230.0,2021-02-17,post_vaccination
2023-01-26,Japan,0.0,0.0,104626801.0,103238880.0,2021-02-17,post_vaccination
2023-01-27,Japan,0.0,0.0,104629805.0,103244965.0,2021-02-17,post_vaccination
2023-01-28,Japan,0.0,0.0,104634888.0,103254739.0,2021-02-17,post_vaccination
2023-01-29,Japan,438754.0,0.0,104635789.0,103257304.0,2021-02-17,post_vaccination
2023-01-30,Japan,0.0,0.0,104636794.0,103258264.0,2021-02-17,post_vaccination
2023-01-31,Japan,0.0,0.0,104638379.0,103262800.0,2021-02-17,post_vaccination
2023-02-01,Japan,0.0,0.0,104639903.0,103266649.0,2021-02-17,post_vaccination
2023-02-02,Japan,0.0,0.0,104640688.0,103270232.0,2021-02-17,post_vaccination
2023-02-03,Japan,0.0,0.0,104643382.0,103277026.0,2021-02-17,post_vaccination
2023-02-04,Japan,0.0,0.0,104647587.0,103282774.0,2021-02-17,post_vaccination
2023-02-05,Japan,292614.0,10981.0,104648529.0,103283542.0,2021-02-17,post_vaccination
2023-02-06,Japan,0.0,0.0,104649602.0,103285063.0,2021-02-17,post_vaccination
2023-02-07,Japan,0.0,0.0,104651093.0,103287287.0,2021-02-17,post_vaccination
2023-02-08,Japan,0.0,0.0,104652226.0,103289200.0,2021-02-17,post_vaccination
2023-02-09,Japan,0.0,0.0,104653289.0,103290680.0,2021-02-17,post_vaccination
2023-02-10,Japan,0.0,0.0,104655078.0,103293788.0,2021-02-17,post_vaccination
2023-02-11,Japan,0.0,0.0,104655884.0,103295192.0,2021-02-17,post_vaccination
2023-02-12,Japan,223365.0,1218.0,104656462.0,103295935.0,2021-02-17,post_vaccination
2023-02-13,Japan,0.0,0.0,104657176.0,103297141.0,2021-02-17,post_vaccination
2023-02-14,Japan,0.0,0.0,104658175.0,103298967.0,2021-02-17,post_vaccination
2023-02-15,Japan,0.0,0.0,104659037.0,103300503.0,2021-02-17,post_vaccination
2023-02-16,Japan,0.0,0.0,104659900.0,103301949.0,2021-02-17,post_vaccination
2023-02-17,Japan,0.0,0.0,104661642.0,103305096.0,2021-02-17,post_vaccination
2023-02-18,Japan,0.0,0.0,104664881.0,103310987.0,2021-02-17,post_vaccination
2023-02-19,Japan,141082.0,991.0,104665451.0,103311833.0,2021-02-17,post_vaccination
2023-02-20,Japan,0.0,0.0,104666113.0,103312881.0,2021-02-17,post_vaccination
2023-02-21,Japan,0.0,0.0,104667186.0,103314647.0,2021-02-17,post_vaccination
2023-02-22,Japan,0.0,0.0,104668164.0,103316396.0,2021-02-17,post_vaccination
2023-02-23,Japan,0.0,0.0,104668297.0,103316562.0,2021-02-17,post_vaccination
2023-02-24,Japan,0.0,0.0,104670228.0,103319862.0,2021-02-17,post_vaccination
2023-02-25,Japan,0.0,0.0,104672545.0,103324504.0,2021-02-17,post_vaccination
2023-02-26,Japan,95874.0,582.0,104672923.0,103325510.0,2021-02-17,post_vaccination
2023-02-27,Japan,0.0,0.0,104673652.0,103326844.0,2021-02-17,post_vaccination
2023-02-28,Japan,0.0,0.0,104674377.0,103328682.0,2021-02-17,post_vaccination
2023-03-01,Japan,0.0,0.0,104675134.0,103329771.0,2021-02-17,post_vaccination
2023-03-02,Japan,0.0,0.0,104675922.0,103330999.0,2021-02-17,post_vaccination
2023-03-03,Japan,0.0,0.0,104677491.0,103332877.0,2021-02-17,post_vaccination
2023-03-04,Japan,0.0,0.0,104679817.0,103334806.0,2021-02-17,post_vaccination
2023-03-05,Japan,78930.0,503.0,104680391.0,103335385.0,2021-02-17,post_vaccination
2023-03-06,Japan,0.0,0.0,104681069.0,103336088.0,2021-02-17,post_vaccination
2023-03-07,Japan,0.0,0.0,104682215.0,103337246.0,2021-02-17,post_vaccination
2023-03-08,Japan,0.0,0.0,104683037.0,103338142.0,2021-02-17,post_vaccination
2023-03-09,Japan,0.0,0.0,104683708.0,103339095.0,2021-02-17,post_vaccination
2023-03-10,Japan,0.0,0.0,104685255.0,103341013.0,2021-02-17,post_vaccination
2023-03-11,Japan,0.0,0.0,104686246.0,103344018.0,2021-02-17,post_vaccination
2023-03-12,Japan,65012.0,428.0,104686388.0,103344584.0,2021-02-17,post_vaccination
2023-03-13,Japan,0.0,0.0,104686665.0,103345317.0,2021-02-17,post_vaccination
2023-03-14,Japan,0.0,0.0,104687110.0,103346459.0,2021-02-17,post_vaccination
2023-03-15,Japan,0.0,0.0,104687498.0,103347488.0,2021-02-17,post_vaccination
2023-03-16,Japan,0.0,0.0,104687814.0,103347926.0,2021-02-17,post_vaccination
2023-03-17,Japan,0.0,0.0,104688566.0,103349781.0,2021-02-17,post_vaccination
2023-03-18,Japan,0.0,0.0,104689577.0,103352387.0,2021-02-17,post_vaccination
2023-03-19,Japan,51856.0,312.0,104689706.0,103352780.0,2021-02-17,post_vaccination
2023-03-20,Japan,0.0,0.0,104690058.0,103353551.0,2021-02-17,post_vaccination
2023-03-21,Japan,0.0,0.0,104690092.0,103353607.0,2021-02-17,post_vaccination
2023-03-22,Japan,0.0,0.0,104690439.0,103354628.0,2021-02-17,post_vaccination
2023-03-23,Japan,0.0,0.0,104690820.0,103355559.0,2021-02-17,post_vaccination
2023-03-24,Japan,0.0,0.0,104691613.0,103357676.0,2021-02-17,post_vaccination
2023-03-25,Japan,0.0,0.0,104692515.0,103360530.0,2021-02-17,post_vaccination
2023-03-26,Japan,47096.0,236.0,104692676.0,103361319.0,2021-02-17,post_vaccination
2023-03-27,Japan,0.0,0.0,104693015.0,103362178.0,2021-02-17,post_vaccination
2023-03-28,Japan,0.0,0.0,104693604.0,103363733.0,2021-02-17,post_vaccination
2023-03-29,Japan,0.0,0.0,104694025.0,103364792.0,2021-02-17,post_vaccination
2023-03-30,Japan,0.0,0.0,104694432.0,103365710.0,2021-02-17,post_vaccination
2023-03-31,Japan,0.0,0.0,104695175.0,103367657.0,2021-02-17,post_vaccination
2023-04-01,Japan,0.0,0.0,104695742.0,103368360.0,2021-02-17,post_vaccination
2023-04-02,Japan,47398.0,206.0,104695893.0,103368476.0,2021-02-17,post_vaccination
2023-04-03,Japan,0.0,0.0,104696132.0,103368703.0,2021-02-17,post_vaccination
2023-04-04,Japan,0.0,0.0,104696521.0,103369132.0,2021-02-17,post_vaccination
2023-04-05,Japan,0.0,0.0,104696860.0,103369441.0,2021-02-17,post_vaccination
2023-04-06,Japan,0.0,0.0,104697092.0,103369727.0,2021-02-17,post_vaccination
2023-04-07,Japan,0.0,0.0,104697681.0,103370399.0,2021-02-17,post_vaccination
2023-04-08,Japan,0.0,0.0,104698195.0,103371230.0,2021-02-17,post_vaccination
2023-04-09,Japan,53989.0,143.0,104698337.0,103371338.0,2021-02-17,post_vaccination
2023-04-10,Japan,0.0,0.0,104698534.0,103371572.0,2021-02-17,post_vaccination
2023-04-11,Japan,0.0,0.0,104698819.0,103371801.0,2021-02-17,post_vaccination
2023-04-12,Japan,0.0,0.0,104698964.0,103372109.0,2021-02-17,post_vaccination
2023-04-13,Japan,0.0,0.0,104699129.0,103372393.0,2021-02-17,post_vaccination
2023-04-14,Japan,0.0,0.0,104699486.0,103372972.0,2021-02-17,post_vaccination
2023-04-15,Japan,0.0,0.0,104700164.0,103373786.0,2021-02-17,post_vaccination
2023-04-16,Japan,56847.0,139.0,104700277.0,103373902.0,2021-02-17,post_vaccination
2023-04-17,Japan,0.0,0.0,104700491.0,103374157.0,2021-02-17,post_vaccination
2023-04-18,Japan,0.0,0.0,104700840.0,103374594.0,2021-02-17,post_vaccination
2023-04-19,Japan,0.0,0.0,104701121.0,103374925.0,2021-02-17,post_vaccination
2023-04-20,Japan,0.0,0.0,104701453.0,103375226.0,2021-02-17,post_vaccination
2023-04-21,Japan,0.0,0.0,104702077.0,103375895.0,2021-02-17,post_vaccination
2023-04-22,Japan,0.0,0.0,104702814.0,103376783.0,2021-02-17,post_vaccination
2023-04-23,Japan,65510.0,141.0,104702938.0,103376990.0,2021-02-17,post_vaccination
2023-04-24,Japan,0.0,0.0,104703143.0,103377313.0,2021-02-17,post_vaccination
2023-04-25,Japan,0.0,0.0,104703421.0,103377724.0,2021-02-17,post_vaccination
2023-04-26,Japan,0.0,0.0,104703645.0,103378076.0,2021-02-17,post_vaccination
2023-04-27,Japan,0.0,0.0,104703863.0,103378376.0,2021-02-17,post_vaccination
2023-04-28,Japan,0.0,0.0,104704330.0,103379046.0,2021-02-17,post_vaccination
2023-04-29,Japan,0.0,0.0,104704454.0,103379322.0,2021-02-17,post_vaccination
2023-04-30,Japan,74812.0,166.0,104704532.0,103379476.0,2021-02-17,post_vaccination
2023-05-01,Japan,0.0,0.0,104704649.0,103379616.0,2021-02-17,post_vaccination
2023-05-02,Japan,0.0,0.0,104704809.0,103379807.0,2021-02-17,post_vaccination
2023-05-03,Japan,0.0,0.0,104704834.0,103379815.0,2021-02-17,post_vaccination
2023-05-04,Japan,0.0,0.0,104704849.0,103379837.0,2021-02-17,post_vaccination
2023-05-05,Japan,0.0,0.0,104704891.0,103379896.0,2021-02-17,post_vaccination
2023-05-06,Japan,0.0,0.0,104705092.0,103380268.0,2021-02-17,post_vaccination
2023-05-07,Japan,64976.0,112.0,104705133.0,103380343.0,2021-02-17,post_vaccination
2023-05-08,Japan,0.0,0.0,,,2021-02-17,post_vaccination
2023-05-09,Japan,0.0,0.0,,,2021-02-17,post_vaccination
2023-05-10,Japan,0.0,0.0,,,2021-02-17,post_vaccination
2023-05-11,Japan,0.0,0.0,,,2021-02-17,post_vaccination
2023-05-12,Japan,0.0,0.0,,,2021-02-17,post_vaccination
2023-05-13,Japan,0.0,0.0,,,2021-02-17,post_vaccination
2023-05-14,Japan,24579.0,40.0,,,2021-02-17,post_vaccination
2023-05-15,Japan,0.0,0.0,,,2021-02-17,post_vaccination
2023-05-16,Japan,0.0,0.0,,,2021-02-17,post_vaccination
2023-05-17,Japan,0.0,0.0,,,2021-02-17,post_vaccination
2023-05-18,Japan,0.0,0.0,,,2021-02-17,post_vaccination
